movieId,title,genres
2389,RoboCop 2,Action|Crime|Sci-Fi|Thriller
2390,Who Framed Roger Rabbit?,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2391,Melvin and Howard,Drama
2392,For Your Eyes Only,Action|Adventure|Thriller
2393,Licence to Kill,Action|Adventure|Thriller
2394,Live and Let Die,Action|Adventure|Thriller
2395,Rawhead Rex,Horror|Thriller
2396,Thunderball,Action|Adventure|Thriller
2397,House on Haunted Hill,Horror|Thriller
2398,Music of the Heart,Drama
2399,Being John Malkovich,Comedy|Drama|Fantasy
2400,Princess Mononoke (Mononoke-hime),Action|Adventure|Animation|Drama|Fantasy
2401,My Best Fiend (Mein liebster Feind),Documentary
2402,Train of Life (Train de vie),Comedy|Drama|Romance|War
2403,"Bachelor, The",Comedy|Romance
2404,"Bone Collector, The",Thriller
2405,"Insider, The",Drama|Thriller
2406,American Movie,Documentary
2407,Last Night,Drama|Sci-Fi
2408,Rosetta,Drama
2409,"They Shoot Horses, Don't They?",Drama
2410,Bride of Re-Animator,Comedy|Horror
2411,Bustin' Loose,Comedy
2412,Coma,Thriller
2413,Creepshow,Horror
2414,Creepshow 2,Horror
2415,Re-Animator,Comedy|Horror|Sci-Fi
2416,Drugstore Cowboy,Crime|Drama
2417,Falling Down,Action|Drama
2418,"Funhouse, The",Horror
2419,"General, The",Comedy|War
2420,Piranha,Horror|Sci-Fi
2421,"Taming of the Shrew, The",Comedy
2422,Nighthawks,Action|Drama
2423,Yojimbo,Action|Adventure
2424,Repossessed,Comedy
2425,"Omega Man, The",Action|Drama|Sci-Fi|Thriller
2426,Spaceballs,Comedy|Sci-Fi
2427,Robin Hood,Adventure|Animation|Children|Comedy|Musical
2428,Mister Roberts,Comedy|Drama|War
2429,"Quest for Fire (Guerre du feu, La)",Adventure|Drama
2430,Little Big Man,Western
2431,"Face in the Crowd, A",Drama
2432,Trading Places,Comedy
2433,Meatballs,Comedy
2434,Meatballs Part II,Comedy
2435,Meatballs III,Comedy
2436,Meatballs 4,Comedy
2437,Dead Again,Mystery|Romance|Thriller
2438,Peter's Friends,Comedy|Drama
2439,"Incredibly True Adventure of Two Girls in Love, The",Comedy|Romance
2440,Under the Rainbow,Comedy
2441,How I Won the War,Comedy|War
2442,Light It Up,Drama
2443,Anywhere But Here,Comedy|Drama
2444,Dogma,Adventure|Comedy|Fantasy
2445,"Messenger: The Story of Joan of Arc, The",Drama|War
2446,Pokémon: The First Movie,Adventure|Animation|Children|Fantasy|Sci-Fi
2447,Felicia's Journey,Thriller
2448,Oxygen,Crime|Drama|Thriller
2449,"Commitments, The",Comedy|Drama|Musical
2450,Holiday Inn,Comedy|Musical
2451,"Longest Day, The",Action|Drama|War
2452,Poison Ivy,Drama|Thriller
2453,Poison Ivy: New Seduction,Drama|Thriller
2454,Tora! Tora! Tora!,Action|Drama|War
2455,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),Comedy|Drama
2456,"Verdict, The",Drama|Mystery
2457,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",Drama
2458,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",Adventure|Comedy|Sci-Fi
2459,Stand and Deliver,Comedy|Drama
2460,Moonstruck,Comedy|Romance
2461,"Sandpiper, The",Drama|Romance
2462,Jeremiah Johnson,Western
2463,Repulsion,Drama|Horror
2464,Irma la Douce,Comedy
2465,42 Up,Documentary
2466,Liberty Heights,Drama
2467,Mansfield Park,Comedy|Drama|Romance
2468,Sleepy Hollow,Fantasy|Horror|Mystery|Romance
2469,"World Is Not Enough, The",Action|Adventure|Thriller
2470,All About My Mother (Todo sobre mi madre),Drama
2471,Babes in Toyland,Children|Comedy|Fantasy|Musical
2472,Scrooged,Comedy|Fantasy|Romance
2473,Harvey,Comedy|Fantasy
2474,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),Drama
2475,Matewan,Drama
2476,Kagemusha,Drama|War
2477,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The)",Drama
2478,McCabe & Mrs. Miller,Drama|Western
2479,Maurice,Drama|Romance
2480,"Grapes of Wrath, The",Drama
2481,My Man Godfrey,Comedy
2482,"Shop Around the Corner, The",Comedy|Drama|Romance
2483,"Natural, The",Drama
2484,Shampoo,Comedy|Drama|Romance
2485,"River Runs Through It, A",Drama
2486,Fatal Attraction,Drama|Thriller
2487,Jagged Edge,Crime|Romance|Thriller
2488,Stanley & Iris,Drama|Romance
2489,Midnight Run,Action|Comedy|Crime|Thriller
2490,Awakenings,Drama|Mystery
2491,Come See the Paradise,Drama|Romance
2492,Backdraft,Action|Drama
2493,"Fisher King, The",Comedy|Drama|Fantasy|Romance
2494,"River, The",Drama
2495,Country,Drama
2496,Places in the Heart,Drama
2497,'night Mother,Drama
2498,End of Days,Action|Fantasy|Horror|Mystery|Thriller
2499,Toy Story 2,Adventure|Animation|Children|Comedy|Fantasy
2500,Flawless,Drama
2501,Ride with the Devil,Drama|Romance|War
2502,Tumbleweeds,Drama
2503,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena),Horror
2504,"Distinguished Gentleman, The",Comedy
2505,"Hitch-Hiker, The",Drama|Film-Noir
2506,Agnes Browne,Comedy|Drama
2507,"End of the Affair, The",Drama
2508,Holy Smoke,Comedy|Drama
2509,"Map of the World, A",Drama
2510,Sweet and Lowdown,Comedy|Drama
2511,Bonfire of the Vanities,Comedy|Crime|Drama
2512,Daddy Long Legs,Comedy|Drama
2513,Go West,Comedy|Western
2514,Grand Illusion (La grande illusion),Drama|War
2515,"Great Santini, The",Drama
2516,"Sea Wolves, The",Action|War
2517,Stealing Home,Drama
2518,Three Ages,Comedy
2519,"Two Jakes, The",Drama
2520,U2: Rattle and Hum,Documentary|Musical
2521,Hell in the Pacific,Drama|War
2522,"Glass Bottom Boat, The",Comedy|Romance
2523,Cradle Will Rock,Drama
2524,Deuce Bigalow: Male Gigolo,Comedy
2525,"Green Mile, The",Crime|Drama
2526,"Cider House Rules, The",Drama
2527,"War Zone, The",Drama|Thriller
2528,"Last Picture Show, The",Drama
2529,"7th Voyage of Sinbad, The",Action|Adventure|Fantasy
2530,Anna and the King,Drama|Romance
2531,Bicentennial Man,Drama|Romance|Sci-Fi
2532,Stuart Little,Children|Comedy|Fantasy
2533,"Emperor and the Assassin, The (Jing ke ci qin wang)",Drama
2534,Fantasia 2000,Animation|Children|Musical|IMAX
2535,Magnolia,Drama
2536,Onegin,Drama|Romance
2537,Topsy-Turvy,Comedy|Drama|Musical
2538,Boiling Point,Action|Drama
2539,Brenda Starr,Adventure
2540,Carnal Knowledge,Comedy|Drama
2541,Easy Rider,Adventure|Drama
2542,The Falcon and the Snowman,Crime|Drama|Thriller
2543,Room at the Top,Drama
2544,Any Given Sunday,Drama
2545,Man on the Moon,Comedy|Drama
2546,Galaxy Quest,Adventure|Comedy|Sci-Fi
2547,"Talented Mr. Ripley, The",Drama|Mystery|Thriller
2548,Next Friday,Comedy
2549,"Hurricane, The",Drama
2550,Angela's Ashes,Drama
2551,Play it to the Bone,Comedy|Drama
2552,Titus,Drama
2553,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",Documentary
2554,"Third Miracle, The",Drama
2555,Snow Falling on Cedars,Drama
2556,"Girl, Interrupted",Drama
2557,"Life and Times of Hank Greenberg, The",Documentary
2558,My Dog Skip,Children|Drama
2559,Supernova,Adventure|Sci-Fi|Thriller
2560,"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",Drama
2561,"Way We Were, The",Drama|Romance
2562,Stalag 17,Drama|War
2563,"Presidio, The",Action|Crime|Romance|Thriller
2564,Papillon,Crime|Drama
2565,Pal Joey,Comedy|Drama|Musical|Romance
2566,"Last Detail, The",Comedy|Drama
2567,Five Easy Pieces,Drama
2568,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),Drama|Horror
2569,Dead Calm,Thriller
2570,"Boys from Brazil, The",Action|Mystery|Thriller
2571,Black Sunday (La maschera del demonio),Horror
2572,Against All Odds,Romance
2573,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),Action|Comedy
2574,Fast Times at Ridgemont High,Comedy|Drama|Romance
2575,"Cry in the Dark, A",Drama
2576,Batman: Mask of the Phantasm,Animation|Children
2577,American Flyers,Drama
2578,"Vampyros Lesbos (Vampiras, Las)",Fantasy|Horror|Thriller
2579,"Star Is Born, A",Drama
2580,Poison,Drama
2581,Pacific Heights,Mystery|Thriller
2582,"Draughtsman's Contract, The",Drama
2583,Carmen,Drama
2584,"Zed & Two Noughts, A",Drama
2585,Woman in the Dunes (Suna no onna),Drama
2586,Down to You,Comedy|Romance
2587,"Odessa File, The",Thriller
2588,Seven Chances,Comedy
2589,Where the Buffalo Roam,Comedy
2590,Eye of the Beholder,Thriller
2591,Isn't She Great?,Comedy
2592,"Big Tease, The",Comedy
2593,"Cup, The (Phörpa)",Comedy
2594,Encino Man,Comedy
2595,"Goodbye Girl, The",Comedy|Romance
2596,I Am Cuba (Soy Cuba/Ya Kuba),Drama
2597,Malcolm X,Drama
2598,Sister Act,Comedy|Crime
2599,Sister Act 2: Back in the Habit,Comedy
2600,"Hand That Rocks the Cradle, The",Drama|Thriller
2601,Alive,Drama
2602,Agnes of God,Drama|Mystery
2603,Scent of a Woman,Drama
2604,Wayne's World,Comedy
2605,Wayne's World 2,Comedy
2606,"League of Their Own, A",Comedy|Drama
2607,Patriot Games,Action|Crime|Drama|Thriller
2608,"Bodyguard, The",Drama|Romance|Thriller
2609,Death Becomes Her,Comedy|Fantasy
2610,Far and Away,Adventure|Drama|Romance
2611,Howards End,Drama
2612,Singles,Comedy|Drama|Romance
2613,Twin Peaks: Fire Walk with Me,Crime|Drama|Mystery|Thriller
2614,White Men Can't Jump,Comedy|Drama
2615,Buffy the Vampire Slayer,Action|Comedy|Horror
2616,Hard-Boiled (Lat sau san taam),Action|Crime|Drama|Thriller
2617,Man Bites Dog (C'est arrivé près de chez vous),Comedy|Crime|Drama|Thriller
2618,"Mariachi, El",Action|Crime|Thriller|Western
2619,Stop! Or My Mom Will Shoot,Action|Comedy
2620,Forever Young,Drama|Romance|Sci-Fi
2621,"Cutting Edge, The",Comedy|Drama|Romance
2622,Of Mice and Men,Drama
2623,Bad Lieutenant,Crime|Drama
2624,Scream 3,Comedy|Horror|Mystery|Thriller
2625,Single White Female,Drama|Thriller
2626,"Boondock Saints, The",Action|Crime|Drama|Thriller
2627,Gun Shy,Comedy
2628,"Brandon Teena Story, The",Documentary
2629,Minnie and Moskowitz,Action
2630,They Might Be Giants,Comedy|Mystery|Romance
2631,"Beach, The",Adventure|Drama
2632,Snow Day,Comedy
2633,"Tigger Movie, The",Animation|Children
2634,Not One Less (Yi ge dou bu neng shao),Drama
2635,"Big Combo, The",Film-Noir
2636,Eaten Alive,Horror
2637,Raining Stones,Drama
2638,To Sir with Love,Drama
2639,Boiler Room,Crime|Drama|Thriller
2640,Hanging Up,Comedy|Drama
2641,Pitch Black,Horror|Sci-Fi|Thriller
2642,"Whole Nine Yards, The",Comedy|Crime
2643,Beautiful People,Comedy
2644,Blue Collar,Crime|Drama
2645,"Circus, The",Comedy
2646,City Lights,Comedy|Drama|Romance
2647,"Flamingo Kid, The",Comedy|Drama
2648,"Dog's Life, A",Comedy
2649,"Kid, The",Comedy|Drama
2650,"Man from Laramie, The",Western
2651,Class Reunion,Comedy
2652,Reindeer Games,Action|Thriller
2653,Wonder Boys,Comedy|Drama
2654,Deterrence,Drama|Thriller
2655,Judy Berlin,Drama
2656,Mifune's Last Song (Mifunes sidste sang),Comedy|Drama|Romance
2657,Drowning Mona,Comedy
2658,"Next Best Thing, The",Comedy|Drama
2659,What Planet Are You From?,Comedy|Sci-Fi
2660,Beyond the Mat,Documentary
2661,Ghost Dog: The Way of the Samurai,Crime|Drama
2662,The Year My Voice Broke,Drama|Romance
2663,Splendor in the Grass,Drama|Romance
2664,My Tutor,Drama
2665,Key Largo,Crime|Drama|Film-Noir|Thriller
2666,For All Mankind,Documentary
2667,Cross of Iron,War
2668,Bride of the Monster,Horror|Sci-Fi
2669,Born Yesterday,Comedy
2670,Birdy,Drama|War
2671,And God Created Woman,Comedy|Drama|Romance
2672,Blood Feast,Horror
2673,"Charlie, the Lonesome Cougar",Adventure|Children
2674,Never Cry Wolf,Adventure|Drama
2675,"Raisin in the Sun, A",Drama
2676,Two Thousand Maniacs!,Horror
2677,Mission to Mars,Sci-Fi
2678,"Ninth Gate, The",Fantasy|Horror|Mystery|Thriller
2679,East-West (Est-ouest),Drama|Romance
2680,Defending Your Life,Comedy|Drama|Fantasy|Romance
2681,Breaking Away,Comedy|Drama
2682,Hoosiers (a.k.a. Best Shot),Drama|Romance
2683,Bull Durham,Comedy|Drama|Romance
2684,Dog Day Afternoon,Crime|Drama
2685,American Graffiti,Comedy|Drama
2686,"Asphalt Jungle, The",Crime|Film-Noir
2687,"Searchers, The",Drama|Western
2688,"Devil's Brigade, The",War
2689,"Big Country, The",Romance|Western
2690,Betrayed,Drama|Thriller
2691,Bound for Glory,Drama
2692,"Bridge at Remagen, The",Action|War
2693,Destination Moon,Sci-Fi
2694,On the Beach,Drama
2695,"Taking of Pelham One Two Three, The",Action|Crime
2696,Volunteers,Comedy
2697,JFK,Drama|Mystery|Thriller
2698,Who's Harry Crumb?,Comedy|Mystery
2699,Harry and the Hendersons,Children|Comedy
2700,Let's Get Harry,Action|Adventure
2701,Shanghai Surprise,Adventure|Crime|Drama|Romance
2702,Who's That Girl?,Comedy
2703,She-Devil,Comedy
2704,Date with an Angel,Comedy|Fantasy|Romance
2705,Blind Date,Comedy|Romance
2706,Nadine,Comedy
2707,"Muppet Movie, The",Adventure|Children|Comedy|Musical
2708,"Great Muppet Caper, The",Children|Comedy
2709,"Muppets Take Manhattan, The",Children|Comedy|Musical
2710,Sesame Street Presents Follow That Bird,Children|Comedy
2711,We're Back! A Dinosaur's Story,Adventure|Animation|Children|Fantasy
2712,Baby... Secret of the Lost Legend,Adventure|Sci-Fi
2713,Turtle Diary,Comedy|Drama|Romance
2714,Raise the Titanic,Drama|Thriller
2715,Titanic,Action|Drama
2716,"Night to Remember, A",Action|Drama
2717,Captain Horatio Hornblower R.N.,Action|Adventure|Drama|War
2718,Erin Brockovich,Drama
2719,Final Destination,Drama|Thriller
2720,"Bear, The (Ours, L')",Adventure|Children|Drama
2721,Love Is a Many-Splendored Thing,Drama|Romance|War
2722,"Mirror, The (Zerkalo)",Drama
2723,"Crimson Pirate, The",Adventure|Comedy
2724,Thelma & Louise,Adventure|Crime|Drama
2725,...And Justice for All,Drama|Thriller
2726,Animal House,Comedy
2727,She's Gotta Have It,Comedy|Romance
2728,School Daze,Drama
2729,Do the Right Thing,Drama
2730,Mo' Better Blues,Drama|Musical
2731,Jungle Fever,Drama|Romance
2732,Coogan's Bluff,Crime
2733,"Champ, The",Drama
2734,Creature Comforts,Animation|Comedy
2735,Death Wish,Action|Crime|Drama
2736,Death Wish 2,Action|Drama
2737,Death Wish 3,Action|Drama
2738,Death Wish 4: The Crackdown,Action|Drama
2739,Death Wish 5: The Face of Death,Action|Drama
2740,Double Indemnity,Crime|Drama|Film-Noir
2741,Dying Young,Drama|Romance
2742,Cool as Ice,Drama
2743,Teenage Mutant Ninja Turtles,Action|Children|Comedy|Fantasy|Sci-Fi
2744,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Children|Fantasy
2745,Teenage Mutant Ninja Turtles III,Action|Adventure|Children|Comedy|Fantasy
2746,Red Dawn,Action|Drama|War
2747,Band of the Hand,Action|Crime|Drama
2748,Bloodsport,Action
2749,Eyes of Laura Mars,Mystery|Thriller
2750,Funny Bones,Comedy|Drama
2751,"Good Earth, The",Drama
2752,"Good Morning, Vietnam",Comedy|Drama|War
2753,"Good Mother, The",Drama
2754,Grumpy Old Men,Comedy
2755,Guess Who's Coming to Dinner,Drama
2756,Romeo Must Die,Action|Crime|Romance|Thriller
2757,Here on Earth,Drama|Romance
2758,Whatever It Takes,Comedy|Romance
2759,"Color of Paradise, The (Rang-e khoda)",Drama
2760,Waking the Dead,Drama|Thriller
2761,Gothic,Drama|Horror
2762,Lord of the Flies,Adventure|Drama|Thriller
2763,Modern Times,Comedy|Drama|Romance
2764,Heart and Souls,Comedy|Fantasy
2765,Hud,Drama|Western
2766,"Hustler, The",Drama
2767,Inherit the Wind,Drama
2768,Dersu Uzala,Adventure|Drama
2769,Close Encounters of the Third Kind,Adventure|Drama|Sci-Fi
2770,"Horror Hotel (a.k.a. City of the Dead, The)",Horror|Thriller
2771,Retroactive,Sci-Fi|Thriller
2772,"Place in the Sun, A",Drama|Romance
2773,Jacob's Ladder,Horror|Mystery
2774,Empire Records,Comedy|Drama
2775,"Bamba, La",Drama
2776,Ladyhawke,Adventure|Fantasy|Romance
2777,Lucas,Drama|Romance
2778,High Fidelity,Comedy|Drama|Romance
2779,"Road to El Dorado, The",Animation|Children
2780,"Skulls, The",Thriller
2781,El Dorado,Western
2782,Hook,Adventure|Comedy|Fantasy
2783,Horror Express,Horror
2784,My Chauffeur,Comedy
2785,True Grit,Adventure|Drama|Western
2786,Madame Sousatzka,Drama
2787,Max Dugan Returns,Comedy
2788,Midnight Express,Drama
2789,Misery,Drama|Horror|Thriller
2790,Mr. Saturday Night,Comedy|Drama
2791,Murphy's Romance,Comedy|Romance
2792,My Life,Drama
2793,Solaris (Solyaris),Drama|Mystery|Sci-Fi
2794,Network,Comedy|Drama
2795,No Way Out,Drama|Mystery|Thriller
2796,North Dallas Forty,Comedy|Drama
2797,"Odd Couple, The",Comedy
2798,"Outlaw Josey Wales, The",Action|Adventure|Drama|Thriller|Western
2799,Black and White,Drama
2800,Frequency,Drama|Thriller
2801,Ready to Rumble,Comedy
2802,Return to Me,Drama|Romance
2803,Rules of Engagement,Drama|Thriller
2804,Joe Gould's Secret,Drama
2805,Me Myself I,Comedy|Romance
2806,"Bell, Book and Candle",Comedy|Fantasy|Romance
2807,"End of Violence, The",Drama|Thriller
2808,Force 10 from Navarone,Action|Drama|War
2809,How to Stuff a Wild Bikini,Comedy
2810,Mystery Train,Comedy|Drama
2811,Arthur,Comedy|Romance
2812,Bachelor Party,Comedy
2813,Parenthood,Comedy|Drama
2814,Predator,Action|Sci-Fi|Thriller
2815,"Prince of Tides, The",Drama|Romance
2816,"Postman Always Rings Twice, The",Crime|Thriller
2817,All the Vermeers in New York,Comedy|Drama|Romance
2818,28 Days,Drama
2819,American Psycho,Crime|Horror|Mystery|Thriller
2820,Keeping the Faith,Comedy|Drama|Romance
2821,Where the Money Is,Comedy|Drama
2822,East is East,Comedy
2823,"Filth and the Fury, The",Documentary
2824,Passion of Mind,Drama|Mystery|Romance
2825,Diner,Comedy|Drama
2826,Shakes the Clown,Comedy
2827,Cabaret,Drama|Musical
2828,What Ever Happened to Baby Jane?,Drama|Horror|Thriller
2829,Prick Up Your Ears,Comedy|Drama
2830,Auntie Mame,Comedy|Drama
2831,Guys and Dolls,Comedy|Musical|Romance
2832,The Hunger,Horror
2833,Marathon Man,Crime|Drama|Thriller
2834,Caddyshack,Comedy
2835,Gossip,Drama|Thriller
2836,Love and Basketball,Drama|Romance
2837,U-571,Action|Thriller|War
2838,"Virgin Suicides, The",Drama|Romance
2839,Jennifer 8,Mystery|Thriller
2840,Limelight,Comedy|Drama|Romance
2841,Committed,Comedy|Drama
2842,"Crow: Salvation, The",Action|Horror
2843,"Flintstones in Viva Rock Vegas, The",Children|Comedy
2844,Where the Heart Is,Comedy|Drama
2845,"Big Kahuna, The",Comedy|Drama
2846,Bossa Nova,Comedy|Drama|Romance
2847,"Idiots, The (Idioterne)",Comedy|Drama
2848,Time Code,Comedy|Drama
2849,Carnosaur,Horror|Sci-Fi
2850,Carnosaur 2,Horror|Sci-Fi
2851,Carnosaur 3: Primal Species,Horror|Sci-Fi
2852,"Hidden, The",Action|Horror|Sci-Fi
2853,Two Moon Junction,Drama|Romance
2854,Gladiator,Action|Adventure|Drama
2855,I Dreamed of Africa,Drama
2856,Up at the Villa,Drama
2857,Human Traffic,Comedy
2858,Breathless,Action|Drama|Romance|Thriller
2859,The Idolmaker,Drama|Romance
2860,Inferno,Horror
2861,"King of Marvin Gardens, The",Crime|Drama
2862,"Lords of Flatbush, The",Comedy|Drama
2863,Mr. Mom,Comedy|Drama
2864,Battlefield Earth,Action|Sci-Fi
2865,Center Stage,Drama|Musical
2866,Screwed,Comedy
2867,Whipped,Comedy
2868,Hamlet,Crime|Drama|Romance|Thriller
2869,Anchors Aweigh,Comedy|Musical
2870,Blue Hawaii,Comedy|Musical
2871,G.I. Blues,Comedy|Musical|Romance
2872,Gypsy,Musical
2873,King Creole,Crime|Drama|Musical
2874,On the Town,Comedy|Musical|Romance
2875,Pee-wee's Big Adventure,Adventure|Comedy
2876,Roustabout,Drama|Musical|Romance
2877,Saludos Amigos,Animation|Children|Comedy
2878,Things Change,Comedy
2879,Honeymoon in Vegas,Comedy|Romance
2880,Dinosaur,Adventure|Animation|Children
2881,Loser,Comedy|Romance
2882,Road Trip,Comedy
2883,Small Time Crooks,Comedy|Crime
2884,"Hollywood Knights, The",Comedy
2885,"Myth of Fingerprints, The",Comedy|Drama
2886,Possession,Drama|Horror
2887,"Twelve Chairs, The",Comedy
2888,Mission: Impossible II,Action|Adventure|Thriller
2889,Shanghai Noon,Action|Adventure|Comedy|Western
2890,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),Comedy
2891,Carnival of Souls,Horror|Thriller
2892,Flying Tigers,Action|Drama|Romance|War
2893,"Gold Rush, The",Adventure|Comedy|Romance
2894,Monsieur Verdoux,Comedy|Crime
2895,On Her Majesty's Secret Service,Action|Adventure|Romance|Thriller
2896,Seven Days in May,Thriller
2897,"Spy Who Loved Me, The",Action|Adventure|Thriller
2898,Vagabond (Sans toit ni loi),Drama
2899,Moonraker,Action|Adventure|Sci-Fi|Thriller
2900,"Man with the Golden Gun, The",Action|Adventure|Thriller
2901,"King in New York, A",Comedy|Drama
2902,"Woman of Paris, A",Drama
2903,"Fighting Seabees, The",Action|Drama|War
2904,Cleo from 5 to 7 (Cléo de 5 à 7),Drama
2905,Big Momma's House,Comedy
2906,American Gigolo,Drama
2907,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi)",Horror
2908,"Endless Summer, The",Documentary
2909,"Guns of Navarone, The",Action|Adventure|Drama|War
2910,Blow-Out (La grande bouffe),Drama
2911,Quatermass and the Pit,Horror|Sci-Fi
2912,Quatermass 2 (Enemy from Space),Sci-Fi|Thriller
2913,Puppet Master,Horror|Sci-Fi|Thriller
2914,Puppet Master II,Horror|Sci-Fi|Thriller
2915,Puppet Master III: Toulon's Revenge,Horror|Sci-Fi|Thriller
2916,Puppet Master 4,Horror|Sci-Fi|Thriller
2917,Puppet Master 5: The Final Chapter,Horror|Sci-Fi|Thriller
2918,Curse of the Puppet Master (Puppet Master 6: The Curse),Horror|Sci-Fi|Thriller
2919,Retro Puppet Master (Puppet Master 7),Horror|Sci-Fi|Thriller
2920,Rent-A-Cop,Action|Comedy|Crime
2921,Romeo and Juliet,Drama|Romance
2922,Stay Tuned,Comedy
2923,Story of G.I. Joe,War
2924,Blazing Saddles,Comedy|Western
2925,Benji,Adventure|Children
2926,Benji the Hunted,Adventure|Children
2927,For the Love of Benji,Adventure|Children|Comedy|Drama
2928,White Christmas,Comedy|Musical|Romance
2929,Eraserhead,Drama|Horror
2930,Baraka,Documentary
2931,"Man with the Golden Arm, The",Drama
2932,"Decline of Western Civilization, The",Documentary|Musical
2933,"Decline of Western Civilization Part II: The Metal Years, The",Documentary
2934,For a Few Dollars More (Per qualche dollaro in più),Action|Drama|Thriller|Western
2935,Magnum Force,Action|Crime|Drama|Thriller
2936,Blood Simple,Crime|Drama|Film-Noir
2937,"Fabulous Baker Boys, The",Drama|Romance
2938,Prizzi's Honor,Comedy|Drama|Romance
2939,Flatliners,Horror|Sci-Fi|Thriller
2940,Porky's,Comedy
2941,Porky's II: The Next Day,Comedy
2942,Porky's Revenge,Comedy
2943,Private School,Comedy
2944,Class of Nuke 'Em High,Comedy|Horror
2945,"Toxic Avenger, The",Comedy|Horror
2946,"Toxic Avenger, Part II, The",Comedy|Horror
2947,"Toxic Avenger Part III: The Last Temptation of Toxie, The",Comedy|Horror
2948,Night of the Creeps,Comedy|Horror|Sci-Fi|Thriller
2949,Predator 2,Action|Sci-Fi|Thriller
2950,"Running Man, The",Action|Sci-Fi
2951,Starman,Adventure|Drama|Romance|Sci-Fi
2952,"Brother from Another Planet, The",Drama|Sci-Fi
2953,Alien Nation,Crime|Drama|Sci-Fi|Thriller
2954,Mad Max,Action|Adventure|Sci-Fi
2955,"Road Warrior, The (Mad Max 2)",Action|Adventure|Sci-Fi|Thriller
2956,Mad Max Beyond Thunderdome,Action|Adventure|Sci-Fi
2957,Bird on a Wire,Action|Comedy|Romance
2958,Angel Heart,Film-Noir|Horror|Mystery|Thriller
2959,9 1/2 Weeks (Nine 1/2 Weeks),Drama|Romance
2960,Firestarter,Horror|Thriller
2961,Sleepwalkers,Horror
2962,Action Jackson,Action|Comedy|Crime|Thriller
2963,Sarafina!,Drama
2964,Soapdish,Comedy
2965,"Long Walk Home, The",Drama
2966,Clara's Heart,Drama
2967,Burglar,Comedy|Crime
2968,Fatal Beauty,Action|Comedy|Crime|Drama
2969,Gone in 60 Seconds,Action|Crime
2970,American Pimp,Documentary
2971,Love's Labour's Lost,Comedy|Romance
2972,Sunshine,Drama
2973,Trixie,Comedy|Crime|Mystery
2974,Hamlet,Drama
2975,Coming Home,Drama|War
2976,American Pop,Animation|Musical
2977,Assault on Precinct 13,Action|Thriller
2978,Near Dark,Horror|Western
2979,One False Move,Crime|Drama|Film-Noir|Thriller
2980,Shaft,Action|Crime|Drama|Thriller
2981,"Conversation, The",Drama|Mystery
2982,Cutter's Way,Drama|Thriller
2983,"Fury, The",Horror
2984,"Paper Chase, The",Drama
2985,Prince of the City,Drama
2986,Serpico,Crime|Drama
2987,"Ace in the Hole (Big Carnival, The)",Drama
2988,Lonely Are the Brave,Drama|Western
2989,"Sugarland Express, The",Drama
2990,Trouble in Paradise,Comedy|Romance
2991,Big Trouble in Little China,Action|Adventure|Comedy|Fantasy
2992,Badlands,Crime|Drama|Thriller
2993,Battleship Potemkin,Drama|War
2994,Boys and Girls,Comedy|Romance
2995,Shaft,Action|Crime|Thriller
2996,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi
2997,Butterfly (La lengua de las mariposas),Drama
2998,Jesus' Son,Drama
2999,"Time Regained (Temps retrouvé, Le)",Drama
3000,Chicken Run,Animation|Children|Comedy
3001,"Me, Myself & Irene",Adventure|Comedy
3002,"Patriot, The",Action|Drama|War
3003,"Adventures of Rocky and Bullwinkle, The",Adventure|Animation|Children|Comedy|Fantasy
3004,"Perfect Storm, The",Drama|Thriller
3005,"Golden Bowl, The",Drama
3006,Asylum,Horror
3007,Communion,Drama|Sci-Fi|Thriller
3008,Fun and Fancy Free,Animation|Children|Musical
3009,"Kentucky Fried Movie, The",Comedy
3010,"Blood In, Blood Out",Action|Crime|Drama|Thriller
3011,F/X,Action|Crime|Thriller
3012,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),Action|Crime|Thriller
3013,"Hot Spot, The",Crime|Drama|Romance
3014,Missing in Action,Action|War
3015,Missing in Action 2: The Beginning,Action|War
3016,Braddock: Missing in Action III,Action|War
3017,Thunderbolt and Lightfoot,Action
3018,Dreamscape,Horror|Sci-Fi|Thriller
3019,The Golden Voyage of Sinbad,Action|Adventure|Fantasy
3020,House Party,Comedy
3021,House Party 2,Comedy|Drama|Romance
