movieId,imdbId,tmdbId
2615,103893,10206.0
2616,104684,11782.0
2617,103905,10086.0
2618,104815,9367.0
2619,105477,9876.0
2620,104291,10326.0
2621,104040,16562.0
2622,105046,9609.0
2623,103759,12143.0
2624,134084,4234.0
2625,105414,9605.0
2626,144117,8374.0
2627,171356,29076.0
2628,144801,113096.0
2629,67433,24349.0
2630,67848,27841.0
2631,163978,1907.0
2632,184907,15489.0
2633,220099,15655.0
2634,209189,36210.0
2635,47878,22342.0
2636,74455,30062.0
2637,107920,62463.0
2638,62376,25934.0
2639,181984,14181.0
2640,162983,10385.0
2641,134847,2787.0
2642,190138,2069.0
2643,159272,61416.0
2644,77248,14839.0
2645,18773,28978.0
2646,21749,901.0
2647,87265,25010.0
2648,9018,36208.0
2649,12349,10098.0
2650,48342,18264.0
2651,84395,33374.0
2652,184858,2155.0
2653,185014,11004.0
2654,158583,25212.0
2655,181618,36048.0
2656,164756,139.0
2657,186045,25166.0
2658,156841,1831.0
2659,181151,10416.0
2660,218043,14271.0
2661,165798,4816.0
2662,94347,19958.0
2663,55471,28569.0
2664,85980,2193.0
2665,40506,11016.0
2666,97372,20423.0
2667,74695,10839.0
2668,47898,36489.0
2669,42276,24481.0
2670,86969,11296.0
2671,92559,61651.0
2672,56875,28172.0
2673,62793,57855.0
2674,86005,14280.0
2675,55353,29478.0
2676,58694,28177.0
2677,183523,2067.0
2678,142688,622.0
2679,181530,28463.0
2680,101698,12186.0
2681,78902,20283.0
2682,91217,5693.0
2683,94812,287.0
2684,72890,968.0
2685,69704,838.0
2686,42208,16958.0
2687,49730,3114.0
2688,62886,31938.0
2689,51411,12501.0
2690,94731,31618.0
2691,74235,42232.0
2692,64110,15873.0
2693,42393,25392.0
2694,53137,35412.0
2695,72251,8333.0
2696,90274,19259.0
2697,102138,820.0
2698,98645,11718.0
2699,93148,8989.0
2700,91400,32031.0
2701,91934,58048.0
2702,94321,26827.0
2703,98309,11157.0
2704,92834,28370.0
2705,92666,918.0
2706,93596,61178.0
2707,79588,11176.0
2708,82474,14900.0
2709,87755,11899.0
2710,89994,36536.0
2711,108526,18890.0
2712,88760,19736.0
2713,90219,123047.0
2714,81400,24575.0
2715,46435,16535.0
2716,51994,10971.0
2717,43379,23928.0
2718,195685,462.0
2719,195714,9532.0
2720,95800,2383.0
2721,48316,53879.0
2722,72443,1396.0
2723,44517,11570.0
2724,103074,1541.0
2725,78718,17443.0
2726,77975,8469.0
2727,91939,27995.0
2728,96054,36739.0
2729,97216,925.0
2730,100168,41823.0
2731,102175,1713.0
2732,62824,26170.0
2733,78950,30547.0
2734,99317,54825.0
2735,71402,13939.0
2736,82250,14373.0
2737,89003,24873.0
2738,92857,26263.0
2739,109578,34746.0
2740,36775,996.0
2741,101787,9079.0
2742,101615,1496.0
2743,100758,1498.0
2744,103060,1497.0
2745,108308,1499.0
2746,87985,1880.0
2747,90693,33762.0
2748,92675,11690.0
2749,77530,29143.0
2750,113133,35292.0
2751,28944,36652.0
2752,93105,801.0
2753,95238,104301.0
2754,107050,11520.0
2755,61735,1879.0
2756,165929,2085.0
2757,195778,13539.0
2758,202402,16222.0
2759,191043,17078.0
2760,127349,37722.0
2761,91142,33516.0
2762,57261,9960.0
2763,27977,3082.0
2764,107091,12187.0
2765,57163,24748.0
2766,54997,990.0
2767,53946,1908.0
2768,71411,9764.0
2769,75860,840.0
2770,53719,39890.0
2771,117468,26689.0
2772,43924,25673.0
2773,99871,2291.0
2774,112950,13531.0
2775,93378,16620.0
2776,89457,526.0
2777,91445,13346.0
2778,146882,243.0
2779,138749,10501.0
2780,192614,11478.0
2781,61619,6644.0
2782,102057,879.0
2783,68713,32613.0
2784,91579,39406.0
2785,65126,17529.0
2786,95564,118098.0
2787,85919,1793.0
2788,77928,11327.0
2789,100157,1700.0
2790,104928,54087.0
2791,89643,34322.0
2792,107630,41659.0
2793,69293,593.0
2794,74958,10774.0
2795,93640,10083.0
2796,79640,29786.0
2797,63374,11356.0
2798,75029,10747.0
2799,165643,38809.0
2800,186151,10559.0
2801,217756,20697.0
2802,122459,2621.0
2803,160797,10479.0
2804,172632,125709.0
2805,183503,49721.0
2806,51406,2006.0
2807,119062,46625.0
2808,77572,17339.0
2809,59287,26879.0
2810,97940,11305.0
2811,82031,13665.0
2812,86927,12309.0
2813,98067,1552.0
2814,93773,106.0
2815,102713,10333.0
2816,82934,11027.0
2817,99014,123757.0
2818,191754,10468.0
2819,144084,1359.0
2820,171433,4967.0
2821,149367,31776.0
2822,166175,10557.0
2823,236216,27745.0
2824,160644,19214.0
2825,83833,13776.0
2826,102898,26291.0
2827,68327,10784.0
2828,56687,10242.0
2829,93776,27857.0
2830,51383,16347.0
2831,48140,4825.0
2832,85701,11654.0
2833,74860,10518.0
2834,80487,11977.0
2835,176783,18041.0
2836,199725,14736.0
2837,141926,3536.0
2838,159097,1443.0
2839,104549,10424.0
2840,44837,28971.0
2841,144142,40562.0
2842,132910,9456.0
2843,158622,889.0
2844,198021,10564.0
2845,189584,15723.0
2846,180837,19600.0
2847,154421,452.0
2848,220100,36234.0
2849,106521,39283.0
2850,112634,65460.0
2851,115834,55667.0
2852,93185,12476.0
2853,96324,5241.0
2854,172495,98.0
2855,167203,21311.0
2856,153464,47724.0
2857,188674,11129.0
2858,85276,1058.0
2859,80913,42159.0
2860,80923,16395.0
2861,68805,50627.0
2862,71772,38925.0
2863,85970,13105.0
2864,185183,5491.0
2865,210616,10560.0
2866,156323,19419.0
2867,174336,23531.0
2868,171359,10688.0
2869,37514,17889.0
2870,54692,18228.0
2871,53848,18642.0
2872,56048,39391.0
2873,51818,18644.0
2874,41716,31516.0
2875,89791,5683.0
2876,58534,2094.0
2877,36326,14906.0
2878,96259,52770.0
2879,104438,12518.0
2880,130623,10567.0
2881,217630,10642.0
2882,215129,9285.0
2883,196216,10569.0
2884,80881,21879.0
2885,119746,98502.0
2886,82933,21484.0
2887,66495,24918.0
2888,120755,955.0
2889,184894,8584.0
2890,154443,11332.0
2891,55830,16093.0
2892,34742,29372.0
2893,15864,962.0
2894,39631,30588.0
2895,64757,668.0
2896,58576,23518.0
2897,76752,691.0
2898,89960,44018.0
2899,79574,698.0
2900,71807,682.0
2901,50598,28973.0
2902,14624,28974.0
2903,36824,22994.0
2904,55852,499.0
2905,208003,9600.0
2906,80365,2768.0
2907,81318,24920.0
2908,60371,21.0
2909,54953,10911.0
2910,70130,10102.0
2911,62168,26912.0
2912,50873,26278.0
2913,98143,26953.0
2914,100438,26954.0
2915,102728,26956.0
2916,107899,26957.0
2917,110916,26958.0
2918,132451,26959.0
2919,189047,26960.0
2920,95977,80287.0
2921,63518,6003.0
2922,105466,23939.0
2923,38120,46614.0
2924,71230,11072.0
2925,71206,23069.0
2926,92638,21299.0
2927,76044,38802.0
2928,47673,13368.0
2929,74486,985.0
2930,103767,14002.0
2931,48347,541.0
2932,82252,21137.0
2933,94980,36724.0
2934,59578,938.0
2935,70355,10648.0
2936,86979,11368.0
2937,97322,10875.0
2938,89841,2075.0
2939,99582,1551.0
2940,84522,10246.0
2941,86129,19698.0
2942,89826,23919.0
2943,86143,18835.0
2944,90849,26554.0
2945,90190,15239.0
2946,98503,28165.0
2947,98502,28169.0
2948,91630,15762.0
2949,100403,169.0
2950,93894,865.0
2951,88172,9663.0
2952,87004,26889.0
2953,94631,10128.0
2954,79501,9659.0
2955,82694,8810.0
2956,89530,9355.0
2957,99141,1727.0
2958,92563,635.0
2959,91635,10068.0
2960,87262,11495.0
2961,105428,11428.0
2962,94612,10117.0
2963,105316,35936.0
2964,102951,25562.0
2965,100046,51763.0
2966,94882,73079.0
2967,92710,38921.0
2968,93011,35463.0
2969,187078,9679.0
2970,179074,24587.0
2971,182295,51333.0
2972,145503,17771.0
2973,162711,31610.0
2974,99726,10264.0
2975,77362,31657.0
2976,82009,29204.0
2977,74156,17814.0
2978,93605,11879.0
2979,102592,21128.0
2980,67741,482.0
2981,71360,592.0
2982,82220,31593.0
2983,77588,12611.0
2984,70509,14328.0
2985,82945,32047.0
2986,70666,9040.0
2987,43338,25364.0
2988,56195,43002.0
2989,72226,5121.0
2990,23622,195.0
2991,90728,6978.0
2992,69762,3133.0
2993,15648,643.0
2994,204175,10571.0
2995,162650,479.0
2996,120913,7450.0
2997,188030,31023.0
2998,186253,25636.0
2999,189142,47439.0
3000,120630,7443.0
3001,183505,2123.0
3002,187393,2024.0
3003,131704,17711.0
3004,177971,2133.0
3005,200669,29946.0
3006,68230,25993.0
3007,97100,28774.0
3008,39404,46929.0
3009,76257,11598.0
3010,106469,9702.0
3011,89118,9873.0
3012,101846,16820.0
3013,99797,14864.0
3014,87727,15379.0
3015,89604,12764.0
3016,94792,27352.0
3017,72288,8348.0
3018,87175,24099.0
3019,71569,17897.0
3020,99800,16094.0
3021,102065,16096.0
3022,38718,20343.0
3023,40580,13757.0
3024,93608,11822.0
3025,70679,494.0
3026,69257,493.0
3027,159382,12706.0
3028,219854,4244.0
3029,175142,4247.0
3030,179116,20770.0
3031,215369,1050.0
3032,60176,1052.0
3033,59575,20540.0
3034,212974,23655.0
3035,87277,1788.0
3036,38499,32275.0
3037,120903,36657.0
3038,200530,44490.0
3039,168794,47585.0
3040,120894,1448.0
3041,163676,36047.0
3042,161081,2655.0
3043,210234,12599.0
3044,52561,93.0
3045,104299,9278.0
3046,79257,59181.0
3047,82622,22167.0
3048,64615,18118.0
3049,76716,11940.0
3050,54749,24167.0
3051,103241,10276.0
3052,105813,19380.0
3053,80310,13783.0
3054,68555,11624.0
3055,77742,15867.0
3056,73312,11686.0
3057,89276,29263.0
3058,92048,11830.0
3059,205461,16110.0
3060,144528,12107.0
3061,144201,10401.0
3062,171865,32640.0
3063,174480,10641.0
3064,200550,6282.0
3065,164052,9383.0
3066,186566,5551.0
3067,206226,27723.0
3068,195234,2360.0
3069,57603,28043.0
3070,52646,33468.0
3071,80472,21866.0
3072,106627,33408.0
3073,65938,11589.0
3074,95863,15158.0
3075,110823,16139.0
3076,138703,16146.0
3077,95925,26515.0
3078,99005,11856.0
3079,86320,13567.0
3080,98384,10860.0
3081,49189,8420.0
3082,85470,18391.0
3083,71650,20850.0
3084,111187,39473.0
3085,38975,27452.0
3086,251739,38548.0
3087,234853,20438.0
3088,130444,2211.0
3089,204709,46991.0
3090,163983,10391.0
3091,173716,14195.0
3092,233687,15665.0
3093,191397,10393.0
3094,199314,18168.0
3095,209958,8843.0
3096,188640,10643.0
3097,236388,23618.0
3098,95705,37136.0
3099,102510,37137.0
3100,32881,23283.0
3101,46303,3110.0
3102,53318,14698.0
3103,59017,11694.0
3104,62885,39891.0
3105,88206,9651.0
3106,160009,11398.0
3107,204946,1588.0
3108,198386,19150.0
3109,234137,25128.0
3110,161216,18153.0
3111,144964,12211.0
3112,187696,1698.0
3113,171580,10480.0
3114,190798,80713.0
3115,204626,10685.0
3116,202677,1619.0
3117,181875,786.0
3118,211938,14805.0
3119,197384,46119.0
3120,134630,18074.0
3121,182508,77332.0
3122,181836,29015.0
3123,164212,10562.0
3124,192731,12212.0
3125,206420,14629.0
3126,168629,16.0
3127,218839,13785.0
3128,210567,34299.0
3129,222850,22597.0
3130,210075,19348.0
3131,210945,10637.0
3132,93177,9003.0
3133,95294,9064.0
3134,104409,11569.0
3135,107209,10434.0
3136,56860,26484.0
3137,57887,39113.0
3138,53219,38126.0
3139,88184,469.0
3140,55608,2160.0
3141,60397,2161.0
3142,40068,3073.0
3143,32234,911.0
3144,46876,10973.0
3145,52846,34077.0
3146,24184,10787.0
3147,52969,43109.0
3148,36261,15855.0
3149,88024,9507.0
3150,84695,27475.0
3151,93996,27764.0
3152,100639,27767.0
3153,91990,40760.0
3154,100663,40446.0
3155,215545,24664.0
3156,259974,20455.0
3157,208988,10461.0
3158,67128,1485.0
3159,212338,1597.0
3160,180093,641.0
3161,170691,10687.0
3162,202641,63956.0
3163,208874,6521.0
3164,205271,10763.0
3165,213790,16888.0
3166,160484,10383.0
3167,66832,21142.0
3168,75754,78140.0
3169,54387,2134.0
3170,113269,18801.0
3171,89200,18498.0
3172,93091,28605.0
3173,58708,42797.0
3174,41094,13465.0
3175,38988,27033.0
3176,37638,20367.0
3177,249462,71.0
3178,230030,1636.0
3179,223897,10647.0
3180,82307,19204.0
3181,81376,13762.0
3182,111512,12207.0
3183,229260,11531.0
3184,192255,24100.0
3185,219952,10783.0
3186,160127,4327.0
3187,146984,4958.0
3188,185431,9678.0
3189,203019,11978.0
3190,199753,8870.0
3191,197096,77434.0
3192,203230,14295.0
3193,66995,681.0
3194,74452,11372.0
3195,216216,8452.0
3196,186894,10862.0
3197,170016,8871.0
3198,230591,34045.0
3199,213203,16340.0
3200,211181,10481.0
3201,213847,10867.0
3202,180073,10876.0
3203,217869,9741.0
3204,190332,146.0
3205,190374,11849.0
3206,228750,11983.0
3207,190865,11678.0
3208,86993,2669.0
3209,88936,20721.0
3210,93748,2609.0
3211,96094,12714.0
3212,93428,708.0
3213,92106,1857.0
3214,94291,10673.0
3215,96969,2604.0
3216,96219,10132.0
3217,88850,11064.0
3218,208092,107.0
3219,95927,40820.0
3220,241303,392.0
3221,242423,8859.0
3222,120917,11688.0
3223,183659,12509.0
3224,207201,3981.0
3225,181536,711.0
3226,219699,2046.0
3227,247196,5001.0
3228,162222,8358.0
3229,218967,5994.0
3230,200720,25520.0
3231,212346,1493.0
3232,190590,134.0
3233,210299,62677.0
3234,120202,21991.0
3235,219653,10577.0
3236,149624,21355.0
3237,218182,29122.0
3238,146309,11973.0
3239,181865,1900.0
3240,218378,44853.0
3241,189998,10873.0
3242,93223,26719.0
3243,97662,31583.0
3244,83564,15739.0
3245,101757,15413.0
3246,84434,2623.0
3247,53580,11209.0
3248,90670,13715.0
3249,72735,8043.0
3250,49233,43258.0
3251,107007,10655.0
3252,73605,42261.0
3253,218817,9989.0
3254,238948,18828.0
3255,206275,9816.0
3256,194218,20637.0
3257,237572,5955.0
3258,104765,66599.0
3259,102388,17474.0
3260,95690,11191.0
3261,105165,2613.0
3262,69897,22021.0
3263,71517,22048.0
3264,95348,17006.0
3265,108451,26333.0
3266,186589,16723.0
3267,209475,2018.0
3268,157122,47595.0
3269,178642,18856.0
3270,216800,47943.0
3271,92545,74340.0
3272,92546,5709.0
3273,92605,11215.0
3274,92608,26477.0
3275,92618,10937.0
3276,92641,4639.0
3277,92644,96.0
3278,86960,90.0
3279,92654,11028.0
3280,92690,19324.0
3281,92695,19933.0
3282,92718,12919.0
3283,92746,15785.0
3284,92783,31701.0
3285,92798,31563.0
3286,92804,12506.0
3287,92842,70199.0
3288,92843,39507.0
3289,92897,24826.0
3290,92948,17159.0
3291,92965,10110.0
3292,92974,18935.0
3293,83907,764.0
3294,92997,20287.0
3295,93029,71881.0
3296,93036,15658.0
3297,93044,4918.0
3298,93073,28368.0
3299,93093,52780.0
3300,93186,26156.0
3301,93200,34101.0
3302,93209,32054.0
3303,93215,14464.0
3304,93225,65501.0
3305,93260,2614.0
3306,93277,40962.0
3307,93278,12704.0
3308,93300,580.0
3309,93405,24828.0
3310,93407,13703.0
3311,93418,36914.0
3312,93437,1547.0
3313,93467,42010.0
3314,93476,2608.0
3315,93477,32058.0
3316,93493,10019.0
3317,93507,11649.0
3318,93560,13509.0
3319,93589,51521.0
3320,192111,24940.0
3321,190524,37302.0
3322,242998,10984.0
3323,118694,843.0
3324,120753,318.0
3325,250478,12806.0
3326,212985,9740.0
3327,239948,10878.0
3328,216787,10697.0
3329,190861,7093.0
3330,231775,16300.0
3331,265632,19405.0
3332,230838,1921.0
3333,166276,23685.0
3334,233142,12138.0
3335,191636,48217.0
3336,236493,6073.0
3337,250720,39180.0
3338,182000,25208.0
3339,251031,19513.0
3340,179626,2749.0
3341,192071,10050.0
3342,212380,17203.0
3343,99073,2302.0
3344,116447,32686.0
3345,107474,13889.0
3346,81163,6028.0
3347,31742,51802.0
3348,82912,42148.0
3349,96223,25447.0
3350,100842,38545.0
3351,39190,19490.0
3352,65687,31151.0
3353,60424,1888.0
3354,57251,38805.0
3355,44685,16618.0
3356,59245,2428.0
3357,53793,22013.0
3358,60086,15598.0
3359,37800,56137.0
3360,66740,17965.0
3361,79781,33250.0
3362,80421,14460.0
3363,99385,17466.0
3364,101764,9594.0
3365,77504,35976.0
3366,102005,2453.0
3367,85868,33676.0
3368,100140,4587.0
3369,97880,31004.0
3370,100232,12773.0
3371,201776,27859.0
3372,91474,11454.0
3373,100486,38718.0
3374,77413,4192.0
3375,97179,11607.0
3376,88000,14052.0
3377,93857,16889.0
3378,100049,39934.0
3379,118540,26580.0
3380,91860,21309.0
3381,89208,16263.0
3382,71771,4985.0
3383,102517,20704.0
3384,87015,23730.0
3385,215750,853.0
3386,242445,10877.0
3387,205873,5257.0
3388,209144,77.0
3389,250274,20322.0
3390,125022,10833.0
3391,239949,20309.0
3392,244970,12658.0
3393,227538,10054.0
3394,246989,10646.0
3395,236784,2575.0
3396,245712,55.0
3397,206187,65075.0
3398,247380,44379.0
3399,164334,2043.0
3400,221027,4133.0
3401,189192,56715.0
3402,266860,10991.0
3403,221889,15940.0
3404,238588,68894.0
3405,243155,634.0
3406,245686,10956.0
3407,236348,19366.0
3408,201485,28308.0
3409,221073,9519.0
3410,255094,13898.0
3411,231402,9290.0
3412,240515,13166.0
3413,240402,32590.0
3414,211492,52654.0
3415,86250,111.0
3416,55895,32488.0
3417,132245,10477.0
3418,245120,12484.0
3419,203755,2144.0
3420,141907,24113.0
3421,209163,1734.0
3422,162023,8076.0
3423,240913,4973.0
3424,56937,8095.0
3425,85811,849.0
3426,89504,27223.0
3427,16039,2981.0
3428,25913,39266.0
3429,98524,31863.0
3430,84917,11307.0
3431,64940,11163.0
3432,69191,11035.0
3433,60429,18691.0
3434,101912,3784.0
3435,107130,78133.0
3436,58453,22829.0
3437,80539,11936.0
3438,101902,25221.0
3439,80319,19494.0
3440,79638,40842.0
3441,90098,19357.0
3442,45464,33743.0
3443,66011,9062.0
3444,93713,11174.0
3445,48021,934.0
3446,183790,9476.0
3447,212826,37691.0
3448,256408,14268.0
3449,225071,5852.0
3450,126029,808.0
3451,203009,824.0
3452,213149,676.0
3453,210727,26813.0
3454,206917,29572.0
3455,77716,50541.0
3456,102343,26255.0
3457,100395,22414.0
3458,74254,42233.0
3459,101587,1406.0
3460,95082,13554.0
3461,52902,17664.0
3462,54130,41050.0
3463,95647,1632.0
3464,54047,966.0
3465,60897,12639.0
3466,53221,301.0
3467,25746,31527.0
3468,78227,4988.0
3469,94082,12623.0
3470,94142,11896.0
3471,244316,25538.0
3472,110631,6498.0
3473,60934,5923.0
3474,41996,15497.0
3475,59885,21876.0
3476,255798,11090.0
3477,161083,14034.0
3478,212815,21056.0
3479,251075,9397.0
3480,244244,9705.0
3481,254099,26475.0
3482,234288,29937.0
3483,65528,10364.0
3484,116344,32458.0
3485,102685,1089.0
3486,98300,38043.0
3487,86508,9967.0
3488,105699,17494.0
3489,92272,17465.0
3490,45810,759.0
3491,45891,10297.0
3492,48605,10653.0
3493,47574,21468.0
3494,84805,9576.0
3495,230011,10865.0
3496,146316,1995.0
3497,240462,10808.0
3498,232500,9799.0
3499,212720,644.0
3500,255819,16161.0
3501,250224,10691.0
3502,258038,10615.0
3503,203119,11826.0
3504,203632,9301.0
3505,243493,11444.0
3506,228786,60670.0
3507,246765,55551.0
3508,239395,10992.0
3509,271027,2140.0
3510,257106,4248.0
3511,245238,17612.0
3512,249380,3134.0
3513,224578,34899.0
3514,99012,8217.0
3515,94663,22478.0
3516,58953,26483.0
3517,52216,24382.0
3518,82136,11286.0
3519,87032,11950.0
3520,98369,12236.0
3521,58249,36245.0
3522,57007,15875.0
3523,53925,23439.0
3524,16847,10728.0
3525,15064,5991.0
3526,56217,11697.0
3527,91886,6106.0
3528,93940,22477.0
3529,105378,19200.0
3530,91983,11300.0
3531,59740,16211.0
3532,69372,28650.0
3533,57693,32569.0
3534,82163,20075.0
3535,54790,28430.0
3536,82966,28794.0
3537,47811,43316.0
3538,46754,34689.0
3539,69467,10238.0
3540,53796,18929.0
3541,65777,4789.0
3542,93227,32595.0
3543,48261,18030.0
3544,63227,18988.0
3545,55184,11536.0
3546,49513,10339.0
3547,102690,39875.0
3548,51036,976.0
3549,49966,69605.0
3550,59095,65632.0
3551,74991,4780.0
3552,76786,11906.0
3553,68767,11713.0
3554,82176,9589.0
3555,67824,12481.0
3556,77594,13333.0
3557,89461,13938.0
3558,82869,10540.0
3559,68935,9462.0
3560,173840,2114.0
3561,250494,8835.0
3562,227445,11371.0
3563,242193,9517.0
3564,273300,25985.0
3565,227005,15745.0
3566,245280,24977.0
3567,188913,36107.0
3568,109049,13794.0
3569,94593,38965.0
3570,94594,47817.0
3571,94606,31052.0
3572,94608,10868.0
3573,94602,9395.0
3574,96764,14506.0
3575,94667,5333.0
3576,94675,2.0
3577,94678,26044.0
3578,94701,59797.0
3579,94712,14911.0
3580,94715,15592.0
3581,94716,15267.0
3582,94739,12710.0
3583,94744,30502.0
3584,94746,19382.0
3585,94747,24679.0
3586,94761,9599.0
3587,94783,94440.0
3588,94799,17170.0
3589,94824,18509.0
3590,94828,110428.0
3591,94846,34604.0
3592,94884,14441.0
3593,94889,7520.0
3594,94894,10126.0
3595,94898,9602.0
3596,94910,23752.0
3597,90887,3980.0
3598,94919,10127.0
3599,101627,12702.0
3600,94921,27397.0
3601,94933,9748.0
3602,94961,40095.0
3603,94963,10651.0
3604,95031,10141.0
3605,92929,27362.0
3606,95088,5680.0
3607,95107,26386.0
3608,95119,34053.0
3609,95145,25884.0
3610,95169,26355.0
3611,95174,10675.0
3612,95243,10130.0
3613,95253,2617.0
3614,95304,21362.0
3615,95326,30690.0
3616,95334,38500.0
3617,95360,26723.0
3618,95409,20443.0
3619,95484,49365.0
3620,95488,11347.0
3621,95489,12144.0
3622,95519,13704.0
3623,95532,12505.0
3624,95599,41963.0
3625,95638,13482.0
3626,95654,34014.0
3627,95662,29739.0
3628,95687,12120.0
3629,95736,47818.0
3630,95801,3543.0
3631,95963,9604.0
3632,95990,24929.0
3633,89907,10925.0
3634,95993,13965.0
3635,84296,24266.0
3636,96018,18197.0
3637,96037,17126.0
3638,96071,11503.0
3639,96098,9717.0
3640,96101,11966.0
3641,91949,2605.0
3642,96163,8740.0
3643,96180,25497.0
3644,96203,26798.0
3645,96251,41428.0
3646,96256,8337.0
3647,96289,8463.0
3648,96316,28176.0
3649,96320,9493.0
3650,96380,26603.0
3651,96425,33172.0
3652,96426,29095.0
3653,96454,12582.0
3654,96486,10001.0
3655,96794,11352.0
3656,88708,12500.0
3657,92548,25678.0
3658,96804,25682.0
3659,96913,17882.0
3660,106393,32049.0
3661,96926,45225.0
3662,96928,1648.0
3663,96933,4105.0
3664,96943,22711.0
3665,96945,19124.0
3666,96976,69828.0
3667,97001,53150.0
3668,97027,10142.0
3669,97044,3064.0
3670,97138,10134.0
3671,97142,21291.0
3672,97166,4925.0
3673,97211,30352.0
3674,97236,15142.0
3675,97235,14550.0
3676,97243,32075.0
3677,97257,2210.0
3678,97262,25005.0
3679,85475,21721.0
3680,97276,116014.0
3681,97289,11828.0
3682,97314,55699.0
3683,97328,10551.0
3684,97336,27461.0
3685,97438,1380.0
3686,96870,19157.0
3687,97457,11465.0
3688,97458,17190.0
3689,97481,9085.0
3690,97500,17819.0
3691,97531,14776.0
3692,97570,32855.0
3693,97579,29185.0
3694,97607,39787.0
3695,97613,32059.0
3696,97626,505.0
3697,97635,4486.0
3698,97637,10345.0
3699,97659,10222.0
3700,97714,12774.0
3701,97722,14621.0
3702,97731,19118.0
3703,97737,14372.0
3704,97758,15138.0
3705,97770,9972.0
3706,97778,9494.0
3707,97790,17362.0
3708,97815,9942.0
3709,97858,8216.0
3710,97883,4296.0
3711,97889,24739.0
3712,97892,39197.0
3713,97965,9686.0
3714,97967,27418.0
3715,97987,39002.0
3716,98051,31606.0
3717,98068,27607.0
3718,98073,37146.0
3719,98097,20006.0
3720,98141,8867.0
3721,98180,12663.0
3722,163025,331.0
3723,265029,11467.0
3724,222851,327.0
3725,162346,1548.0
3726,248845,13403.0
3727,133152,869.0
3728,237539,552.0
3729,123948,36095.0
3730,203540,33379.0
3731,243655,2171.0
3732,98193,19142.0
3733,98194,41946.0
3734,98206,10135.0
3735,98219,32767.0
3736,98230,24254.0
3737,98253,19236.0
3738,98260,32261.0
3739,98261,60276.0
3740,98273,12150.0
3741,98282,11185.0
3742,98308,47045.0
3743,98319,18683.0
3744,98320,12521.0
3745,98343,12478.0
3746,98385,30666.0
3747,94035,25155.0
3748,98725,65015.0
3749,98436,24077.0
3750,98439,9618.0
3751,98471,31608.0
3752,98519,22102.0
3753,98536,6951.0
3754,98546,11959.0
3755,98554,2616.0
3756,98577,7091.0
3757,98621,249.0
3758,98622,11342.0
3759,98663,183.0
3760,108517,24126.0
3761,108539,8494.0
3762,56868,26535.0
3763,101465,41784.0
3764,65761,27431.0
3765,87089,2148.0
3766,87130,42033.0
3767,87428,11308.0
3768,78490,31941.0
3769,83366,19317.0
3770,83624,27813.0
3771,218922,2057.0
3772,247638,9880.0
3773,266915,5175.0
3774,94868,41951.0
3775,56059,11385.0
3776,77288,4484.0
3777,80489,11684.0
3778,60668,44258.0
3779,64782,20391.0
3780,75213,12584.0
3781,108323,70042.0
3782,64285,1627.0
3783,80360,11542.0
3784,80377,17169.0
3785,80402,39176.0
3786,80408,33214.0
3787,80436,19267.0
3788,252866,2770.0
3789,181739,12610.0
3790,230600,1933.0
3791,244000,13496.0
3792,250202,21055.0
3793,250323,24936.0
3794,261983,10972.0
3795,238112,1722.0
3796,250687,9896.0
3797,168446,26665.0
3798,251141,125707.0
3799,258470,9683.0
3800,256524,2779.0
3801,261392,2294.0
3802,228333,10016.0
3803,234829,26602.0
3804,221799,37920.0
3805,208196,22230.0
3806,206926,13966.0
3807,203166,742.0
3808,255653,15104.0
3809,263488,8922.0
3810,184791,11065.0
3811,219400,21118.0
3812,103596,16314.0
3813,109015,18885.0
3814,112255,40508.0
3815,80907,5922.0
3816,81114,27346.0
3817,92147,34223.0
3818,70917,16307.0
3819,246544,11370.0
3820,202470,12508.0
3821,218619,14033.0
3822,269341,25462.0
3823,200427,34714.0
3824,242587,18734.0
3825,250809,44321.0
3826,47795,26661.0
3827,13086,5998.0
3828,248912,58062.0
3829,221218,2176.0
3830,180734,20857.0
3831,229340,22617.0
3832,273253,75386.0
3833,246464,2185.0
3834,118589,10696.0
3835,139654,2034.0
3836,243759,21538.0
3837,270971,101860.0
3838,255321,48834.0
3839,239986,31016.0
3840,264578,32567.0
3841,82416,12537.0
3842,63032,9028.0
3843,70294,16180.0
3844,102316,11521.0
3845,79579,21028.0
3846,71994,27327.0
3847,75132,35200.0
3848,53559,29756.0
3849,82770,82523.0
3850,93677,20115.0
3851,58092,30295.0
3852,53877,25767.0
3853,51773,22874.0
3854,57193,11576.0
3855,29081,43860.0
3856,33836,43802.0
3857,53143,9660.0
3858,67588,15393.0
3859,55312,248.0
3860,50933,40885.0
3861,59527,25905.0
3862,86352,21148.0
3863,108473,1644.0
3864,86312,12502.0
3865,76172,66092.0
3866,79766,10373.0
3867,91993,13766.0
3868,44207,16380.0
3869,260866,12103.0
3870,252501,11313.0
3871,196229,9398.0
3872,242994,55372.0
3873,206314,10866.0
3874,273799,34549.0
3875,240890,9778.0
3876,265212,34453.0
3877,80437,16121.0
3878,80474,1623.0
3879,80492,40932.0
3880,80516,13550.0
3881,80520,13612.0
3882,80549,16769.0
3883,80556,42158.0
3884,80569,27958.0
3885,80610,1716.0
3886,80634,27059.0
3887,80641,20681.0
3888,219965,3172.0
3889,250310,17708.0
3890,108148,12780.0
3891,243255,570.0
3892,166924,1018.0
3893,206963,25641.0
